Maximum Temperature,Minimum Temperature,Temperature,Precipitation,Soil pH,Relative Humidity,Environmental Condition
36.3568102,-8.653698909,13.85155564,41.42923708,4.200217551,47.81241137,bad
48.48741852,-3.722798575,22.38230997,31.31905151,4.46572086,8.308382769,bad
45.32724299,7.826381356,26.57681217,34.38037463,5.371362922,35.21412795,bad
42.07365553,-6.063217637,18.00521895,90.7089956,5.37374173,3.754271886,bad
42.52927061,-3.239415783,19.64492741,31.94830106,4.132411939,65.34979936,bad
42.18670549,0.171168514,21.178937,78.05841407,4.825214815,38.39282402,bad
42.67649273,-3.75509166,19.46070053,26.9668497,5.358788327,56.53166468,bad
44.14819146,2.218555405,23.18337343,31.45774501,5.155305039,30.03058053,bad
43.92765092,6.715182994,25.32141695,16.5660633,4.44165388,8.698427385,bad
48.75316807,-3.682234837,22.53546662,58.4796653,5.382607819,66.45571091,bad
36.61579065,7.301905808,21.95884823,78.99783964,4.121826805,38.13641668,bad
47.23266496,5.018601117,26.12563304,93.81168404,4.517394842,55.4308007,bad
38.59663604,-1.806947841,18.3948441,49.96537484,5.256921348,23.25039443,bad
41.23239124,4.035692785,22.63404201,59.8246416,4.974601359,52.49537489,bad
45.46490855,-2.605204703,21.42985192,21.29429539,4.560447709,17.57972183,bad
39.1443662,-0.052485408,19.5459404,59.64102289,4.407479218,59.70125599,bad
43.2961269,-0.634031861,21.33104752,65.91476863,4.618157668,58.93401188,bad
48.92864425,6.368829951,27.6487371,33.31842281,4.971388963,48.95297542,bad
41.72165724,-5.10804685,18.3068052,38.64722107,5.185022325,54.0020995,bad
41.05257398,3.861883522,22.45722875,13.2533845,4.409797824,16.60970759,bad
44.57231802,-7.296195368,18.63806132,48.90915448,5.061999699,49.4788391,bad
44.75302928,-0.944255881,21.9043867,36.93468893,5.031867635,66.43590193,bad
39.83641026,-8.133686459,15.8513619,31.01225229,4.345684945,46.14451185,bad
38.5536918,-0.049625273,19.25203326,56.40337839,4.35089107,13.838391,bad
42.02430808,2.68090628,22.35260718,93.69294822,5.061696994,40.5495094,bad
43.69290899,-7.662521167,18.01519391,31.03287626,5.156912282,10.86667575,bad
36.08673391,5.301598935,20.69416642,61.47960701,4.722347294,37.60895823,bad
43.18564631,-8.579515392,17.30306546,37.51257989,4.941800904,58.23579352,bad
42.63313739,7.421527472,25.02733243,63.93662513,5.25575641,14.27804093,bad
47.53911197,2.353630087,24.94637103,81.26668099,4.543149014,33.14068663,bad
38.3199978,1.886568341,20.10328307,59.36690257,4.116700271,55.49768446,bad
37.98330414,8.861524264,23.4224142,44.58353508,4.881008751,44.21051241,bad
39.241921,1.265396996,20.253659,12.00411899,5.257450303,53.60370316,bad
42.27560089,-9.727867457,16.27386672,23.85651106,4.37255341,9.087906873,bad
42.56163481,-3.035708577,19.76296311,98.35490039,4.329450582,9.496121139,bad
43.94936264,-9.726610107,17.11137627,33.07327001,4.789935057,35.12131245,bad
49.15671887,-2.724819695,23.21594959,48.62214762,5.300824763,25.42263193,bad
36.84110989,-8.988770846,13.92616952,89.57984483,5.175855857,31.69471782,bad
41.45003503,0.26354081,20.85678792,71.95264565,4.128762034,41.22615468,bad
44.06382783,5.706780583,24.88530421,57.63273924,5.046781055,43.39149295,bad
43.35599706,8.588945977,25.97247152,20.40235584,5.143520968,30.25432292,bad
37.78015184,7.545004896,22.66257837,74.69433304,4.680567732,17.55092631,bad
43.29764884,-0.168480411,21.56458422,68.83082156,4.875587453,26.17740846,bad
45.3374743,4.02882342,24.68314886,83.53018758,4.152005537,66.30044615,bad
45.42257909,2.654789236,24.03868416,24.00393934,4.059546051,64.97886196,bad
40.6945588,-2.940925272,18.87681676,98.16417518,4.178209373,16.9388072,bad
44.5676908,6.315482095,25.44158645,23.80342378,5.174293707,25.23700208,bad
48.29205051,-7.97370556,20.15917247,16.04063559,5.189460834,16.29354968,bad
36.398194,8.907757128,22.65297557,59.0302555,4.970052712,55.69464938,bad
37.80194796,-2.844599539,17.47867421,7.935362334,5.043471933,63.68737659,bad
49.21404572,-6.381738611,21.41615355,86.33846842,4.928510487,7.22884366,bad
42.99110407,7.182205979,25.08665502,73.68248392,4.680014935,0.535573793,bad
46.27102095,-7.855225114,19.20789792,81.58071032,5.311259835,8.784749237,bad
48.6037715,-3.294721467,22.65452502,47.09253036,5.005969529,9.562457493,bad
45.5000251,-1.468496534,22.01576428,13.06917573,5.123473668,43.06507096,bad
40.26937453,-9.298245852,15.48556434,59.31765948,5.066283921,66.59898955,bad
45.88991123,-6.401993503,19.74395886,72.21918965,4.575415637,8.552393694,bad
44.79448274,0.835928389,22.81520556,26.60319045,4.465085437,47.73691801,bad
42.54287666,-1.333790219,20.60454322,42.87673391,4.427110216,61.51720911,bad
46.47686398,-8.592049663,18.94240716,39.48321145,4.222285947,27.54923833,bad
45.53278297,2.452318023,23.99255049,43.42388291,5.331898493,3.462992737,bad
46.89367113,-2.261495489,22.31608782,25.33913013,4.837400756,24.92430718,bad
37.25517857,8.041210723,22.64819465,65.41459369,5.365690552,18.78695094,bad
37.54559258,-2.474071844,17.53576037,59.52618422,4.331551337,61.94409228,bad
47.42155265,-6.09025546,20.6656486,93.98317482,4.912477418,47.47073483,bad
42.00548091,0.329875383,21.16767814,60.63060155,4.258904611,58.13605731,bad
37.38170791,8.978297639,23.18000278,66.52698464,5.163135064,54.54114679,bad
41.82505925,2.683113773,22.25408651,96.80201774,5.029013946,27.70557648,bad
36.4172682,-1.061792391,17.6777379,77.12902598,4.858808849,30.26972039,bad
45.06818906,-6.878693261,19.0947479,34.33842064,5.201344571,29.92254388,bad
46.24827876,2.83674371,24.54251124,11.52742174,5.253193715,50.59173019,bad
48.96131006,-8.284139195,20.33858543,90.03468145,4.297726046,67.61046263,bad
40.97361903,-8.943288581,16.01516523,87.57141509,4.731778747,34.35927998,bad
38.72968365,-2.556771022,18.08645631,28.37929328,4.044669531,24.93913846,bad
37.03283857,0.603596462,18.81821752,91.66264232,4.678938435,62.89358712,bad
37.93040691,-0.833576801,18.54841505,63.82340648,4.07656457,65.24283144,bad
46.93661188,-8.515994705,19.21030859,37.15370358,5.141883267,62.48659914,bad
46.91869034,0.42613513,23.67241273,87.13306982,4.176409364,24.11449837,bad
44.22100077,2.708639079,23.46481992,90.10091793,4.913807709,18.4618151,bad
40.87750922,-7.976480548,16.45051434,86.14911987,4.981118199,65.0722815,bad
49.60100764,7.672533726,28.63677069,11.38036849,5.357406664,5.608872472,bad
41.34043911,7.793216229,24.56682767,25.40915233,5.135692179,68.45086362,bad
37.21241574,-8.022990729,14.5947125,63.56320544,4.72567768,46.01426837,bad
48.6396065,5.180153042,26.90987977,0.318263579,4.545926292,12.61762561,bad
47.99765338,-1.001441294,23.49810604,50.95115095,4.936268426,63.63240775,bad
48.71092733,-5.141227035,21.78485015,55.61142518,5.139065394,33.17522072,bad
39.23690133,-6.266782245,16.48505954,76.58718329,4.697283057,51.73111968,bad
36.75592414,7.47528574,22.11560494,38.17045055,5.265629786,42.54152278,bad
39.30247645,-2.856535242,18.2229706,2.735443504,4.370839237,12.43298922,bad
42.30383385,4.780832529,23.54233319,98.88507084,4.947037897,18.41468246,bad
39.26808,-2.357286956,18.45539652,54.84615458,5.301253939,33.67166505,bad
47.47320782,-4.684526754,21.39434053,74.15961311,4.618724587,62.20558735,bad
45.02356315,-5.0716459,19.97595863,19.62973285,5.371923929,21.19733301,bad
38.96704233,4.381112409,21.67407737,69.83617525,5.100719219,40.94726335,bad
46.75871575,0.089456994,23.42408637,25.05347252,4.195083768,6.779120215,bad
43.89937628,-1.104945247,21.39721552,48.53353478,4.925245273,35.62898464,bad
42.29400013,-3.52255349,19.38572332,76.43906449,5.284984657,43.37030628,bad
48.04553071,8.643122913,28.34432681,7.757047966,4.363279372,20.11974052,bad
37.02823189,-9.148583456,13.93982422,25.24130854,4.753143969,54.19337432,bad
44.96749071,-6.250936179,19.35827727,47.67372563,4.012295026,38.54798819,bad
44.92658164,8.007431264,26.46700645,88.18564425,4.462137176,39.2156462,bad
48.39613846,0.183449568,24.28979402,46.4959433,4.345587876,67.06645422,bad
38.42140404,-2.077308405,18.17204782,46.47137833,4.914018869,35.21231533,bad
48.1016755,3.867586848,25.98463117,81.84389888,5.258153369,38.88294574,bad
49.23231155,-0.963635242,24.13433815,53.41415502,4.949949711,12.89073883,bad
38.33771171,-1.659392688,18.33915951,3.792267279,5.059543025,60.14743933,bad
47.43674413,5.331050368,26.38389725,21.42210239,5.214447005,49.34883639,bad
47.4641608,-7.911687459,19.77623667,47.52242166,5.13019553,63.96159991,bad
48.55805464,8.184954343,28.37150449,79.9801196,4.393293707,66.8652951,bad
44.01084975,3.867820028,23.93933489,18.52557257,5.137816693,62.42323092,bad
42.45373395,-0.543997142,20.9548684,59.07234612,4.124415151,61.55320947,bad
44.94226669,-8.05057811,18.44584429,1.597194138,4.472370256,22.18638785,bad
39.68660315,-6.445688328,16.62045741,43.61541782,4.172429743,10.37647248,bad
38.86080426,2.165396708,20.51310049,83.03442175,4.582201297,40.08558344,bad
45.46972697,-6.794290152,19.33771841,20.35128522,4.250047599,33.51682513,bad
41.2816673,-0.734884451,20.27339142,82.43134219,4.484845374,16.18419336,bad
37.57247044,5.921378526,21.74692448,37.97734404,4.435282345,31.47581666,bad
44.96237997,-0.091499728,22.43544012,66.51452402,5.362382755,67.35463679,bad
37.80457464,2.785341923,20.29495828,49.83605603,4.406110604,55.04390932,bad
47.69347502,-7.99963498,19.84692002,97.13018536,5.203722187,38.65582293,bad
37.8301508,-6.682151373,15.57399971,55.74352293,4.355265601,25.78876344,bad
40.16035667,-2.192931852,18.98371241,46.2577897,4.133000358,24.55603626,bad
47.21376233,-5.880736336,20.666513,68.99990026,4.681529054,16.84929664,bad
39.86403393,5.337204689,22.60061931,43.9069723,4.745657528,4.793215099,bad
48.27614579,-4.82824979,21.723948,41.56931368,4.028225686,57.64922583,bad
42.79497503,-1.345096472,20.72493928,68.0768633,4.16628901,9.955344364,bad
47.06838954,-5.098859692,20.98476493,23.16598555,4.193016969,16.62419676,bad
36.04486489,-9.248372608,13.39824614,25.43022105,4.240436094,66.62649001,bad
41.43485132,5.027224409,23.23103786,0.847707528,5.219755302,31.0274938,bad
36.2445912,-7.856285519,14.19415284,84.27150525,4.810113196,63.48338667,bad
43.20799147,-6.331759001,18.43811624,82.58421645,4.831447989,55.57160918,bad
39.80473687,8.215361311,24.01004909,31.09509088,4.286730728,8.689164431,bad
49.82820797,6.747545587,28.28787678,14.67848039,4.444865593,31.62354428,bad
43.74109562,-3.46291034,20.13909264,18.07549195,5.108517694,39.24034832,bad
37.736656,-5.05987897,16.33838851,55.91976055,4.481594805,25.67817644,bad
37.80563141,-0.253180077,18.77622566,74.40772678,5.007191205,36.27611091,bad
40.99511194,5.587054205,23.29108307,52.50103486,4.332535211,54.76036877,bad
42.34895559,6.209126113,24.27904085,79.30326156,5.080664161,56.66111426,bad
38.07383926,-1.671962799,18.20093823,71.3799281,4.248032037,6.966562166,bad
46.78026968,6.612033948,26.69615182,40.94872617,5.279781665,17.14302079,bad
44.35704978,8.639919477,26.49848463,91.97003756,4.733574987,51.8843044,bad
39.76269497,-9.685096653,15.03879916,0.476808437,5.132445375,57.45296481,bad
44.48292735,-7.075975313,18.70347602,86.54873035,4.355877202,12.07257147,bad
48.74769932,-6.772391141,20.98765409,30.4304376,4.584230382,42.33419421,bad
39.92514677,0.505394066,20.21527042,10.78928693,4.950951549,54.03927742,bad
40.92490336,-7.849079781,16.53791179,2.89609007,4.046952373,16.49213137,bad
37.79164686,2.789994366,20.29082061,44.83434609,4.684111346,8.486709419,bad
49.81925981,0.643064447,25.23116213,56.15252392,4.123685816,16.44108738,bad
38.45351712,-3.372864945,17.54032609,2.585934508,4.434167202,36.64381267,bad
41.88786373,3.164254154,22.52605894,40.18173684,4.873756759,11.49132776,bad
45.91427097,-4.830007674,20.54213165,10.89273308,5.001976998,62.89531953,bad
45.08146793,-8.519529544,18.28096919,26.09410887,5.235098953,19.66960849,bad
41.77115835,2.799531523,22.28534494,98.40134569,4.311574986,24.68860179,bad
38.31192085,-8.997217786,14.65735153,90.0418584,4.290814816,31.25550616,bad
43.46817658,-3.100050607,20.18406299,51.13939025,4.642045224,58.32245934,bad
42.26639623,0.887023149,21.57670969,26.16050419,4.477589796,21.1177501,bad
38.39185666,-3.76135259,17.31525203,5.230990436,4.940940918,28.05842226,bad
47.58847431,-8.215658767,19.68640777,81.92382456,4.926108995,50.19312945,bad
41.45652825,-3.322862536,19.06683286,75.17780073,4.029316084,34.73386445,bad
41.25134172,-2.094574637,19.57838354,71.48501017,4.805249209,57.58126038,bad
37.64564947,-5.56870755,16.03847096,48.36712319,4.515959187,13.70258323,bad
39.27056873,-8.546166656,15.36220104,92.25755933,5.036456615,5.015878852,bad
47.11737188,6.394221793,26.75579684,71.89550014,4.077794602,34.00607902,bad
41.68919297,4.43942474,23.06430885,20.59466568,4.328965504,11.92578345,bad
43.06198668,1.337211735,22.19959921,51.48169619,4.291671752,29.58727954,bad
36.97213404,-0.428116996,18.27200852,39.21498678,5.153022082,55.17376294,bad
47.49966977,0.775523845,24.13759681,31.23530669,4.349259055,58.43360299,bad
44.41308368,4.510561042,24.46182236,75.10399753,5.159586638,61.4539119,bad
45.07632755,4.359002299,24.71766493,94.71094603,4.19222337,44.86927257,bad
44.00707167,-0.400517365,21.80327715,21.79601122,4.875010154,34.67900649,bad
46.35406351,-6.433672227,19.96019564,69.80380685,4.188124381,17.25884063,bad
47.18974011,-0.500747171,23.34449647,23.24583649,4.354014054,41.54619733,bad
36.58209888,-5.348200177,15.61694935,61.27539695,4.059746639,57.84610681,bad
43.69064702,-1.446058512,21.12229425,85.3947653,5.081362001,35.97474826,bad
47.27874969,7.393511788,27.33613074,35.27446111,5.046926887,5.153590321,bad
36.46995682,-0.310262661,18.07984708,89.17919933,5.201329115,60.0535723,bad
46.76653169,-9.352141918,18.70719489,93.76064772,4.220933865,29.48459293,bad
49.97011282,0.496789071,25.23345095,70.60494519,5.377825696,36.2868113,bad
36.86925501,-4.471848152,16.19870343,39.7016163,5.355058791,59.12977251,bad
49.03767782,3.004448067,26.02106294,90.84412139,5.006048592,18.33363238,bad
49.42647351,5.606388977,27.51643124,85.56544957,4.426540198,57.86602054,bad
46.17945285,-5.420026788,20.37971303,62.40762891,4.082612113,36.14841515,bad
39.46352617,8.608111224,24.0358187,91.74094586,4.188626795,16.72781037,bad
45.60631118,4.802725014,25.2045181,84.00905196,4.575371825,64.46762481,bad
44.52279892,-8.159362661,18.18171813,26.68268274,4.857695393,57.81734571,bad
48.04273916,-2.445243586,22.79874779,94.72980104,4.377544651,35.82049546,bad
46.26533631,-5.253953196,20.50569156,34.80228814,5.392150584,64.82753346,bad
41.36645726,-6.041829838,17.66231371,3.592704065,4.723906551,33.7369852,bad
41.82378556,1.840080242,21.8319329,33.35032091,4.887498763,43.38405225,bad
36.55919837,-9.23115202,13.66402317,19.1562727,4.765530936,12.51235663,bad
49.64793848,-6.671744586,21.48809695,7.672571236,5.116285458,31.88731914,bad
46.09328617,-5.079167782,20.5070592,92.32610634,4.676867758,26.69823593,bad
39.10963878,-3.036389815,18.03662448,43.75893758,4.568314903,12.75556553,bad
36.87474177,2.380308004,19.62752489,57.15002702,4.23290234,31.46549675,bad
46.03393233,-5.819065022,20.10743365,72.2222435,4.657678664,14.16884672,bad
40.23941115,-0.853151928,19.69312961,65.9842949,5.281445471,31.51728276,bad
38.31532238,2.77294219,20.54413228,92.9446906,5.382309011,54.07702543,bad
40.80642686,-2.455041305,19.17569278,79.77870287,4.594153777,32.94451002,bad
40.13408541,-1.384936573,19.37457442,0.421211304,5.154302058,61.72424601,bad
36.255454,1.149175507,18.70231476,17.67016643,5.310942969,20.41776691,bad
38.17523851,-8.371709674,14.90176442,28.69556098,4.133433391,37.43129575,bad
41.08597156,0.480750297,20.78336093,55.0581297,5.32419367,27.01157654,bad
41.12153584,7.664873613,24.39320473,4.633852994,4.193782143,22.11510708,bad
44.50911498,-3.100134473,20.70449025,18.12748759,4.823169423,16.61068716,bad
43.90827562,0.14636383,22.02731973,75.54812403,5.124399798,32.805798,bad
49.08856207,6.797888151,27.94322511,26.13233786,4.393280639,26.91407057,bad
49.91156055,-6.537221522,21.68716951,83.37071945,4.094164749,9.785952521,bad
36.08724325,-5.394684864,15.34627919,76.14329609,5.09338749,17.13710737,bad
49.32940725,-6.67428478,21.32756124,89.05431149,4.253779899,17.30742156,bad
43.9019558,0.855858271,22.37890704,38.99524057,5.279938005,62.89639956,bad
40.68648344,6.115272365,23.4008779,54.23700548,4.978690946,40.39186516,bad
39.62007939,-8.594988264,15.51254556,68.8590507,4.966955705,10.27595094,bad
47.17349364,1.431465208,24.30247942,55.88196414,4.123958724,7.683992702,bad
43.42175357,7.985713061,25.70373332,91.55089253,4.29689612,8.17893525,bad
38.50096503,-8.510719373,14.99512283,94.09096765,4.8083301,29.22811006,bad
45.03179191,7.918810619,26.47530126,52.11022192,4.66477333,40.00607758,bad
49.68686083,8.879584515,29.28322267,51.85954231,4.801399432,7.223885654,bad
45.01002533,3.586700748,24.29836304,96.12551706,4.067981035,38.97143182,bad
36.80826395,-3.212901634,16.79768116,76.96752619,4.541222518,17.81428207,bad
38.90531585,8.517919442,23.71161765,95.88045755,4.392731899,12.1243559,bad
37.33055515,0.16776548,18.74916032,18.28230438,4.445583464,52.05060533,bad
38.56062315,3.69774348,21.12918332,4.286275788,4.278089216,39.65638622,bad
43.61867402,4.712361558,24.16551779,80.46312981,4.757743285,14.85016896,bad
44.0026307,7.494412759,25.74852173,57.59618728,4.361927104,53.01160138,bad
43.04895436,-1.78858647,20.63018394,36.85433302,4.551305074,33.48515305,bad
37.34298323,8.80664419,23.07481371,62.93704007,5.373087251,48.02982022,bad
38.08478848,-1.078782413,18.50300303,10.33384913,5.067016316,63.13175701,bad
36.43810662,-7.306151093,14.56597776,42.7640284,5.085050964,30.92915514,bad
48.20885843,5.14912891,26.67899367,80.47867803,4.109369054,48.73168539,bad
48.37829949,5.297119959,26.83770973,11.88412074,5.00676583,65.20669602,bad
36.84213006,-5.686141622,15.57799422,6.256269828,5.213038196,37.37356984,bad
43.56589809,4.792359,24.17912855,23.06418892,4.776488108,21.01575939,bad
37.61803381,7.935132283,22.77658304,87.1364723,5.161854979,34.95352173,bad
38.80110987,-3.536907011,17.63210143,75.77780514,4.725265472,63.93683991,bad
39.62140133,-1.101284648,19.26005834,86.63147568,4.437908027,13.79206657,bad
37.69596562,-2.201158161,17.74740373,28.88028639,4.21737701,35.21355829,bad
37.09138873,6.246301551,21.66884514,93.41478093,4.347184089,50.96034124,bad
48.64970862,5.9297364,27.28972251,81.37482575,4.474100593,42.51464177,bad
47.90356663,-6.675518012,20.61402431,60.98100953,5.17982206,29.71683673,bad
38.23253273,-1.577347814,18.32759246,7.421219687,4.102949103,16.16885734,bad
43.61017828,3.241639429,23.42590885,22.54497681,4.00877631,46.10328029,bad
